,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,tweet_2,tweet_1,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,actor_2_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,Film.Noir,assassin,spy,scientist,vampire,vomiting,king,hospital,writer,student,future,fight,teenager,president,sex,terrorist,train,best.friend,college,serial.killer,hotel,christmas,secret,female.protagonist,battle,box.office.flop,rescue,cia,detective,lawyer,escape,party,wedding,island,marriage,dog,friendship,drugs,money,revenge,prison,school,boy,fbi,alien,high.school,new.york.city,police,death,murder,friend,love,profit,gross1,pc,actor1_age,actor1_awards,director_awards,director_name,actor2_awards,actor1_publicity,actor2_publicity,director_publicity
525,525,525,525,10.12589541,4.41,144,107,422,379,Jessica Simpson,631,80270227,Alice Greczyn,The Dukes of Hazzardí??æ,2297,Michael Weston,5,"c(""1969 dodge charger"", ""bikini"", ""farm"", ""misogynist"", ""tow truck"")",50000000,2005,534,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60540454,8959.3653,0,31,0.0,5.0,Jay Chandrasekhar,4.0,0,571,1
526,526,526,526,10.34885922,8.334785403,215,118,71,634,Olivia Wilde,16000,37035845,Ryan Reynolds,The Change-Upí??æ,28045,Mircea Monroe,2,"c(""best friend"", ""fountain"", ""law firm"", ""lawyer"", ""sex"")",52000000,2011,10000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28777221199999997,6085.7083,0,41,27.0,4.0,David Dobkin,13.0,26,171,0
527,527,527,527,4.89515625,4.41,133,178,17000,574,Don Rickles,22000,42438300,Robert De Niro,Casinoí??æ,24183,Kevin Pollak,2,"c(""car bomb"", ""card cheat"", ""cash"", ""casino"", ""gambling syndicate"")",52000000,1995,721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183878846,6514.4685,0,74,275.29,285.848837209,Martin Scorsese,1.0,724,13,135
528,528,528,528,37.54115017,0.0,203,92,180,75,Amber Rose Revah,211,23324666,Kasia Smutniak,From Paris with Loveí??æ,488,Rebecca Dayan,1,"c(""ambassador"", ""cia"", ""dinner"", ""spy"", ""terrorist"")",52000000,2010,135,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551448731,4829.5617,0,38,16.2,0.0,Pierre Morel,0.0,5,0,0
529,529,529,529,4.41,3.629217427,155,116,101,79,Tony Cox,889,90567722,Robert Forster,"Me, Myself & Ireneí??æ",1711,Rob Moran,1,"c(""dissociative identity disorder"", ""limousine"", ""multiple personality"", ""police"", ""rhode island"")",51000000,2000,624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7758376859999999,9516.7075,0,76,19.4,6.0,Bobby Farrelly,0.0,13,0,9
530,530,530,530,1.560336247,5.994707076,98,90,176,523,Wanda Sykes,677,72601713,Rob Paulsen,Barnyardí??æ,2055,Maurice LaMarche,1,"c(""cow"", ""farmer"", ""howl"", ""howling at the moon"", ""vegetarian"")",51000000,2006,560,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423563,8520.6639,0,61,27.0,4.9,Steve Oedekerk,20.0,0,29,0
531,531,531,531,0.7638583440000001,9.420381927000001,299,130,129,12000,Kristen Stewart,21000,296623634,Robert Pattinson,The Twilight Saga: New Mooní??æ,64040,Taylor Lautner,2,"c(""forks washington"", ""protecting a woman"", ""title same as book"", ""vampire"", ""werewolf"")",50000000,2009,17000,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93247268,17222.765,1,31,32.0,29.7,Chris Weitz,28.0,174,814,4
532,532,532,532,0.000251845,0.366697531,413,106,53,593,Michael Kelly,13000,62453315,Matt Damon,The Adjustment Bureauí??æ,14607,Jon Stewart,2,"c(""love at first sight"", ""obscene finger gesture"", ""rain"", ""teleportation"", ""three word title"")",50200000,2011,963,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24408994,7902.741,0,47,200.84615380000002,1.0,George Nolfi,7.0,254,1,0
533,533,533,533,0.64,3.0976,67,155,58,720,Morgan Freeman,25000,165500000,Alan Rickman,Robin Hood: Prince of Thievesí??æ,38518,Michael Wincott,0,"c(""balladeer"", ""crusades"", ""england"", ""king"", ""modern minstrel"")",48000000,1991,11000,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447916667,12864.6803,1,71,12.0,4.0,Kevin Reynolds,155.425,7,89,5
534,534,534,534,0.966944444,0.394975067,109,139,488,597,Kelly Preston,10000,153620822,Tom Cruise,Jerry Maguireí??æ,12182,Bonnie Hunt,0,"c(""agent"", ""career"", ""client"", ""fiance"", ""sports agent"")",50000000,1996,743,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07241644,12394.3867,1,55,130.2,4.0,Cameron Crowe,6.0,962,83,9
535,535,535,535,10.68844137,0.258402778,457,112,3000,1000,Seth MacFarlane,15000,218628680,Mila Kunis,Tedí??æ,21773,Tom Skerritt,1,"c(""2010s"", ""car accident"", ""sex scene"", ""teddy bear"", ""testicle"")",50000000,2012,3000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3725736000000004,14786.0975,1,34,132.1,47.0,Seth MacFarlane,47.0,277,24,24
536,536,536,536,0.09,2.7225,156,139,274,285,Yeardley Smith,625,147637474,Lupe Ontiveros,As Good as It Getsí??æ,1474,Shirley Knight,0,"c(""dog"", ""friendship"", ""neighbor"", ""unlikely friendship"", ""writer"")",50000000,1997,440,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95274948,12150.6162,1,75,4.0,215.0,James L. Brooks,4.0,1,3,0
537,537,537,537,0.0025,1.4876606980000002,55,115,293,878,Philip Seymour Hoffman,49000,135014968,Robin Williams,Patch Adamsí??æ,74382,Monica Potter,1,"c(""doctor"", ""hospital"", ""mental institution"", ""nurse"", ""student"")",50000000,1998,22000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70029936,11619.5941,0,66,313.5806452,4.0,Tom Shadyac,1.0,261,55,1
538,538,538,538,0.49,5.542100694,272,143,285,7000,Will Ferrell,11000,2175312,Harrison Ford,Anchorman 2: The Legend Continuesí??æ,28176,Steve Carell,2,"c(""fame"", ""father son relationship"", ""interracial kiss"", ""interracial relationship"", ""interracial sex"")",50000000,2013,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95649376,1474.8939,0,75,271.5,16.0,Adam McKay,111.7,542,110,1
539,539,539,539,0.006694215,0.044903628,117,96,65,828,Adam Sandler,12000,126203320,Steve Buscemi,Mr. Deedsí??æ,26826,Peter Gallagher,1,"c(""abbreviation in title"", ""reporter"", ""small town"", ""sudden wealth"", ""unknowing heir"")",50000000,2002,11000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5240664,11234.0251,0,60,47.0,2.0,Steven Brill,73.0,41,93,0
540,540,540,540,0.7225,1.7777777780000001,539,112,14000,417,AJ Michalka,1000,126975169,Joel Courtney,Super 8í??æ,3388,Zach Mills,0,"c(""deputy"", ""group of friends"", ""time"", ""train"", ""train crash"")",50000000,2011,560,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53950338,11268.3259,0,21,3.0,68.0,J.J. Abrams,0.0,15,0,0
541,541,541,541,20.16437642,0.168286415,140,116,80,651,Adam Goldberg,11000,105807520,Matthew McConaughey,How to Lose a Guy in 10 Daysí??æ,14087,Thomas Lennon,2,"c(""advertising executive"", ""diamond"", ""magazine"", ""party"", ""wager"")",50000000,2003,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1161504,10286.2782,0,48,16.0,6.0,Donald Petrie,7.0,180,10,3
542,542,542,542,2.89,5.185971073999999,330,112,97,584,Craig Roberts,17000,191616238,Channing Tatum,22 Jump Streetí??æ,19428,Amber Stevens West,2,"c(""college"", ""drugs"", ""hidden camera"", ""tattoo"", ""undercover"")",50000000,2014,920,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83232476,13842.5517,1,37,63.0,8.0,Phil Lord,7.0,70,0,1
543,543,543,543,0.765056924,1.69,120,123,277,4000,Tom Cruise,11000,105264608,Brad Pitt,Interview with the Vampire: The Vampire Chroniclesí??æ,25697,Kirsten Dunst,0,"c(""betrayal"", ""dangerous friend"", ""gothic"", ""monster as victim"", ""vampire"")",60000000,1994,10000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7544101329999999,10259.8542,0,54,85.85185185,142.35,Neil Jordan,113.2,1074,962,13
544,544,544,544,0.011736111,2.816898138,190,104,235,1000,Zooey Deschanel,14000,97680195,Bradley Cooper,Yes Maní??æ,29505,Danny Masterson,1,"c(""best friend"", ""dvd"", ""girlfriend"", ""loan"", ""self help"")",70000000,2008,11000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39543135700000004,9883.3291,0,42,263.3,5.0,Peyton Reed,14.0,84,165,1
545,545,545,545,4.671492768999999,1.744600694,145,96,51,322,Linda Cardellini,8000,150315155,Will Ferrell,Daddy's Homeí??æ,10886,Mark L. Young,2,"c(""biological father"", ""dad"", ""drinking"", ""product placement"", ""wilhelm scream"")",50000000,2015,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0063031000000002,12260.3081,1,50,126.7,5.0,Sean Anders,22.0,110,15,0
546,546,546,546,3.0044444439999998,0.5041,321,125,252,10000,Meryl Streep,40000,127997349,Johnny Depp,Into the Woodsí??æ,62837,Anna Kendrick,1,"c(""based on stage musical"", ""cinderella"", ""little red riding hood"", ""singing"", ""witch"")",50000000,2014,11000,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55994698,11313.5913,0,54,526.7,108.2,Rob Marshall,1230.74851485,743,257,3
547,547,547,547,0.241736111,0.5792901229999999,143,90,241,416,Deborah Kara Unger,1000,81517441,Bill Duke,Paybackí??æ,3148,William Devane,1,"c(""anti hero"", ""criminal"", ""greed"", ""prostitute"", ""tough guy"")",50000000,1999,495,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63034882,9028.701,0,74,11.0,143.733333333,Brian Helgeland,34.0,13,14,0
548,548,548,548,4.683143734,0.325850694,55,109,155,293,Joe Don Baker,426,81022333,Dylan Walsh,Congoí??æ,1761,Grant Heslov,0,"c(""captain"", ""congo"", ""expedition"", ""laser"", ""lost city"")",50000000,1995,387,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62044666,9001.2406,0,54,1.0,36.4,Frank Marshall,1.0,12,0,9
549,549,549,549,0.135209418,0.986410124,279,121,295,329,Ben Mendelsohn,12000,79948113,Nicolas Cage,Knowingí??æ,13421,Chandler Canterbury,0,"c(""disaster"", ""end of the world"", ""number"", ""student"", ""time capsule"")",50000000,2009,748,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59896226,8941.3709,0,53,321.3,28.0,Alex Proyas,21.0,308,7,2
550,550,550,550,2.160009183,4.524483507,105,99,148,660,Cheech Marin,2000,73701902,Jamie Lee Curtis,Christmas with the Kranksí??æ,6729,Jake Busey,1,"c(""act of kindness"", ""christmas"", ""christmas eve"", ""neighbor"", ""vacation"")",60000000,2004,843,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228365033,8584.9812,0,59,93.42222222,0.0,Joe Roth,25.0,216,31,0
551,551,551,551,17.55948602,1.21,419,133,152,11000,Robin Wright,22000,75605492,Philip Seymour Hoffman,Moneyballí??æ,53094,Brad Pitt,1,"c(""baseball"", ""meeting"", ""statistics"", ""strategy"", ""voice over"")",50000000,2011,18000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51210984,8695.1419,0,50,517.1181818,74.55,Bennett Miller,60.7,55,65,1
552,552,552,552,1.0,1.625625,64,127,249,808,Morgan Freeman,18000,67823573,Kevin Spacey,Outbreakí??æ,30383,Rene Russo,3,"c(""disease"", ""epidemic"", ""monkey"", ""quarantine"", ""virus"")",50000000,1995,11000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35647146,8235.5068,0,58,25.7,54.1,Wolfgang Petersen,162.425,177,89,11
553,553,553,553,2.277584028,0.653402778,359,106,174,660,Nate Parker,14000,91439400,Liam Neeson,Non-Stopí??æ,16967,Scoot McNairy,0,"c(""air marshal"", ""death"", ""passenger"", ""terrorist"", ""transatlantic flight"")",50000000,2014,664,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.828788,9562.3951,0,65,156.9,3.0,Jaume Collet-Serra,12.0,153,20,0
554,554,554,554,4.398341049,3.925351563,166,98,99,433,Billy Brown,12000,67128202,Dwayne Johnson,Race to Witch Mountainí??æ,14007,Tom Everett Scott,3,"c(""alien"", ""military"", ""mountain"", ""spacecraft"", ""ufo"")",65000000,2009,536,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.032741569,8193.1802,0,45,18.0,5.0,Andy Fickman,14.0,156,0,0
555,555,555,555,6.7686694439999995,0.16,525,132,160,443,Eddie Marsan,20000,70496802,Natalie Portman,V for Vendettaí??æ,22417,Rupert Graves,1,"c(""dystopia"", ""freedom"", ""government"", ""revolution"", ""terrorist"")",54000000,2005,979,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305496333,8396.2374,0,36,61.82272727,3.0,James McTeigue,10.0,615,0,1
556,556,556,556,0.16,4.610563272,165,114,71,55,Anna-Louise Plowman,154,60470220,Fann Wong,Shanghai Knightsí??æ,428,Georgina Chapman,2,"c(""1880s"", ""arrow"", ""imperial seal"", ""murder"", ""revenge"")",50000000,2003,131,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2094044,7776.26,0,46,1.0,4.0,David Dobkin,0.0,49,0,0
557,557,557,557,0.339762401,14.17921846,349,98,75,467,Derek Mears,10000,55682070,Jeremy Renner,Hansel & Gretel: Witch Huntersí??æ,11946,Ingrid Bolsí??? Berdal,2,"c(""bounty hunter"", ""brother sister team"", ""death of loved one"", ""hansel and gretel"", ""supernatural power"")",50000000,2013,520,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1136414,7462.0419,0,46,229.3,10.0,Tommy Wirkola,2.0,25,5,0
558,558,558,558,0.0,1.155625,152,124,213,372,Erik Per Sullivan,838,52752475,Olivier Martinez,Unfaithfulí??æ,2583,Chad Lowe,0,"c(""erotic thriller"", ""infidelity"", ""marital infidelity"", ""unfaithfulness"", ""wife's lover murdered by husband"")",50000000,2002,593,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550495,7263.0899,0,51,10.0,32.0,Adrian Lyne,10.0,11,5,9
559,559,559,559,1.8394140630000002,4.100625,288,109,154,144,Emily Wickersham,15000,55092830,Alex Pettyfer,I Am Number Fourí??æ,15608,Reuben Langdon,1,"c(""based on young adult novel"", ""good versus evil"", ""guardian"", ""human alien"", ""ohio"")",60000000,2011,348,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081786167,7422.4544,0,27,6.0,0.0,D.J. Caruso,0.0,6,1,0
560,560,560,560,0.111111111,0.089093205,358,128,79,414,Amr Waked,13000,50815288,Matt Damon,Syrianaí??æ,14747,Kayvan Novak,0,"c(""cia"", ""hezbollah"", ""lebanon"", ""oil"", ""prince"")",50000000,2005,903,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01630576,7128.4843,0,47,132.3846154,69.4,Stephen Gaghan,8.0,254,0,4
561,561,561,561,1.2469444440000002,0.401111111,76,121,16000,826,Mark Margolis,16000,50007168,Clint Eastwood,Absolute Powerí??æ,19139,Scott Glenn,0,"c(""death"", ""death of wife"", ""murder"", ""thief"", ""violence"")",50000000,1997,1000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.00014336,7071.5746,0,87,304.4,304.4,Clint Eastwood,4.0,415,4,415
562,562,562,562,1.1025,0.795069444,157,129,21000,283,Armin Mueller-Stahl,495,48265581,Deborah Kara Unger,The Gameí??æ,1397,Charles Martinet,1,"c(""birthday"", ""falling through a glass roof"", ""game"", ""hitchcockian"", ""suicide"")",50000000,1997,294,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03468838,6947.3434,0,51,34.0,31.0,David Fincher,35.0,14,0,17
563,563,563,563,0.25,1.625625,68,140,473,294,Michael Cudlitz,18000,44484065,Kevin Spacey,The Negotiatorí??æ,20152,Siobhan Fallon Hogan,2,"c(""hostage"", ""innocence"", ""murder"", ""negotiator"", ""police"")",50000000,1998,822,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.11031869999999999,6669.6375,0,58,135.0,8.0,F. Gary Gray,10.0,177,1,0
564,564,564,564,1.0,6.268005372999999,228,89,77,159,Alycia Debnam-Carey,490,47553512,Matt Walsh,Into the Stormí??æ,1367,Scott Lawrence,0,"c(""danger"", ""graduation"", ""storm"", ""teenage boy"", ""tornado"")",50000000,2014,298,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04892976,6895.9055,0,53,4.0,2.0,Steven Quale,1.0,0,0,0
565,565,565,565,0.0625,2.25,36,104,644,174,Jon Tenney,437,42610000,Louis Lombardi,Beverly Hills Cop IIIí??æ,1093,Gilbert R. Hill,1,"c(""california"", ""counterfeit"", ""counterfeit money"", ""money"", ""theme park"")",55000000,1994,289,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225272727,6527.6336,0,49,1.0,19.0,John Landis,5.0,2,0,30
566,566,566,566,15.405625,32.11111111,105,106,287,767,Robert Picardo,16000,41482207,Christopher Lee,Gremlins 2: The New Batchí??æ,19610,Phoebe Cates,0,"c(""gremlin"", ""horror host"", ""hulk hogan"", ""monster"", ""skyscraper"")",50000000,1990,823,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17035586,6440.6682,0,95,13.0,18.0,Joe Dante,2.0,104,35,43
